[[-0.15231784978585394, 0.23371230193488995], [-1.6771277317112765, 0.5990971563249393], [-0.8124080757384057, 0.5542898570784945], [-0.8100719822690053, 0.18417222339543984], [-1.0727388819263535, 0.5880063886600069], [-1.111593476332964, 0.5805566381199053]]
[[-0.15231028247533157, 0.23319654242801588], [-1.6759544454879598, 0.5984722819308994], [-0.811303898820662, 0.554686723695953], [-0.8088026051398506, 0.18484460848276335], [-1.0721585589779714, 0.587882871814054], [-1.109957440275127, 0.5791966245242846]]
[[-0.15230240480663615, 0.23268003490061998], [-1.6747772540275623, 0.5978462249616497], [-0.8101972727694514, 0.5550823911196733], [-0.8075301358797403, 0.1855161293169465], [-1.071575788770436, 0.5877581590727308], [-1.1083183876079865, 0.5778350777573193]]
[[-0.15229421686517255, 0.23216278211624825], [-1.6735961604177947, 0.5972189883722204], [-0.8090881999022359, 0.5554768597434497], [-0.8062545777380404, 0.18618678542131892], [-1.0709905718569666, 0.5876322522288684], [-1.106676323127036, 0.5764720029580104]]
[[-0.15228571873701252, 0.23164478684025377], [-1.6724111677559756, 0.596590575120372], [-0.8079766825434008, 0.5558701299639982], [-0.8049759339733764, 0.18685657632153851], [-1.0704029087970726, 0.5875051530776175], [-1.1050312516371967, 0.5751074052695468]]
[[-0.15227691050889813, 0.23112605183978316], [-1.6712222791490337, 0.5959609881665838], [-0.8068627230242605, 0.5562622021809516], [-0.8036942078536337, 0.18752550154558945], [-1.0698128001565654, 0.5873768634164382], [-1.103383177952818, 0.5737412898392839]]
[[-0.15226779226823844, 0.23060657988376834], [-1.670029497713491, 0.5953302304740432], [-0.8057463236830392, 0.5566530767968557], [-0.8024094026559376, 0.18819356062378131], [-1.069220246507546, 0.5872473850450924], [-1.1017321068976476, 0.5723736618187292]]
[[-0.15225836410310842, 0.230086373742916], [-1.6688328265754544, 0.5946983050086337], [-0.8046274868648732, 0.5570427542171672], [-0.8011215216666521, 0.18886075308874983], [-1.0686252484284122, 0.5871167197656364], [-1.1000780433048256, 0.5710045263635242]]
[[-0.15224862610224887, 0.22956543618969696], [-1.667632268870611, 0.5940652147389255], [-0.8035062149217977, 0.5574312348502478], [-0.7998305681813651, 0.18952707847545336], [-1.0680278065038593, 0.5869848693824113], [-1.098420992016865, 0.5696338886334275]]
[[-0.152238578355063, 0.22904376999833886], [-1.6664278277442115, 0.5934309626361635], [-0.8023825102127419, 0.5578185191073646], [-0.7985365455048795, 0.1901925363211754], [-1.067427921324874, 0.5868518357020388], [-1.0967609578856365, 0.5682617537922989]]
[[-0.15222822095161817, 0.22852137794481195], [-1.6652195063510677, 0.5927955516742568], [-0.8012563751035228, 0.5582046074026822], [-0.7972394569512068, 0.19085712616552158], [-1.0668255934887434, 0.5867176205334084], [-1.095097945772354, 0.5668881270080812]]
[[-0.15221755398264322, 0.22799826280682353], [-1.6640073078555393, 0.5921589848297676], [-0.8001278119668371, 0.5585895001532635], [-0.7959393058435539, 0.19152084755042062], [-1.0662208235990491, 0.5865822256876735], [-1.0934319605475582, 0.5655130134527842]]
[[-0.152206577539527, 0.22747442736380497], [-1.6627912354315242, 0.591521265081899], [-0.7989968231822532, 0.5589731977790617], [-0.7946360955143135, 0.19218370002011995], [-1.0656136122656683, 0.5864456529782396], [-1.0917630070911017, 0.5641364183024662]]
[[-0.1521952917143172, 0.2269498743969016], [-1.6615712922624502, 0.5908823954124883], [-0.7978634111362045, 0.5593557007029206], [-0.7933298293050558, 0.19284568312119127], [-1.0650039601047747, 0.5863079042207615], [-1.090091090292131, 0.5627583467372178]]
[[-0.15218369659972003, 0.2264246066889655], [-1.660347481541263, 0.5902423788059903], [-0.7967275782219823, 0.5597370093505697], [-0.7920205105665169, 0.19350679640252327], [-1.064391867738837, 0.5861689812331304], [-1.0884162150490733, 0.5613788039411466]]
[[-0.1521717922890995, 0.22589862702454272], [-1.6591198064704238, 0.5896012182494706], [-0.7955893268397297, 0.56011712415062], [-0.790708142658593, 0.19416703941532537], [-1.0637773357966247, 0.5860288858354685], [-1.0867383862696227, 0.5599977951023571]]
[[-0.15215957887647333, 0.22537193818986426], [-1.6578882702618885, 0.5889589167325916], [-0.7944486593964306, 0.5604960455345608], [-0.7893927289503226, 0.19482641171312312], [-1.0631603649131982, 0.5858876198501193], [-1.0850576088707178, 0.5586153254129348]]
[[-0.15214705645651508, 0.22484454297283535], [-1.6566528761371087, 0.5883154772476035], [-0.7933055783059073, 0.5608737739367561], [-0.7880742728198866, 0.1954849128517617], [-1.0625409557299188, 0.5857451851016422], [-1.0833738877785315, 0.557231400068929]]
[[-0.15213422512455146, 0.2243164441630286], [-1.655413627327015, 0.587670902789334], [-0.7921600859888097, 0.5612503097944437], [-0.7867527776545893, 0.1961425423894016], [-1.0619191088944415, 0.5856015834168019], [-1.081687227928455, 0.5558460242703398]]
[[-0.15212108497656146, 0.22378764455166794], [-1.6541705270720115, 0.5870251963551747], [-0.7910121848726087, 0.5616256535477256], [-0.7854282468508548, 0.19679929988651942], [-1.06129482506072, 0.585456816624562], [-1.0799976342650792, 0.5544592032210915]]
[[-0.1521076361091747, 0.2232581469316248], [-1.6529235786219634, 0.586378360945071], [-0.7898618773915894, 0.5619998056395707], [-0.7841006838142125, 0.19745518490590658], [-1.060668104889002, 0.5853108865560759], [-1.0783051117421802, 0.5530709421290257]]
[[-0.1520938786196703, 0.22272795409740495], [-1.6516727852361883, 0.5857303995615134], [-0.7887091659868435, 0.562372766515809], [-0.7827700919592908, 0.19811019701267013], [-1.060038949045835, 0.5851637950446806], [-1.076609665322704, 0.5516812462058783]]
[[-0.15207981260597664, 0.22219706884513735], [-1.6504181501834458, 0.5850813152095227], [-0.787554053106261, 0.5627445366251247], [-0.7814364747098035, 0.1987643357742267], [-1.0594073582040593, 0.5850155439258852], [-1.074911299978749, 0.5502901206672628]]
[[-0.15206543816666973, 0.22166549397256696], [-1.6491596767419305, 0.5844311108966408], [-0.7863965412045242, 0.5631151164190571], [-0.7800998354985434, 0.19941760076030862], [-1.0587733330428144, 0.5848661350373673], [-1.0732100206915527, 0.5488975707326547]]
[[-0.15205075540097102, 0.22113323227904416], [-1.6478973681992592, 0.5837797896329214], [-0.7852366327431004, 0.5634845063519971], [-0.7787601777673704, 0.2000699915429593], [-1.0581368742475352, 0.5847155702189617], [-1.0715058324514735, 0.5475036016253758]]
[[-0.15203576440874705, 0.22060028656551145], [-1.6466312278524606, 0.5831273544309151], [-0.7840743301902302, 0.5638527068811784], [-0.777417504967198, 0.2007215076965311], [-1.0574979825099518, 0.5845638513126529], [-1.0697987402579734, 0.5461082185725713]]
[[-0.1520204652905081, 0.22006665963449898], [-1.6453612590079678, 0.5824738083056626], [-0.7829096360209271, 0.5642197184666807], [-0.7760718205579894, 0.20137214879768853], [-1.056856658528091, 0.5844109801625695], [-1.0680887491196054, 0.5447114268052]]
[[-0.15200485814740736, 0.21953235429010845], [-1.6440874649816077, 0.5818191542746791], [-0.7817425527169636, 0.5645855415714204], [-0.774723128008743, 0.20202191442540296], [-1.0562129030062752, 0.5842569586149718], [-1.0663758640539962, 0.5433132315580107]]
[[-0.15198894308123906, 0.21899737333800734], [-1.6428098490985907, 0.5811633953579471], [-0.7805730827668667, 0.5649501766611498], [-0.7733714307974833, 0.2026708041609552], [-1.0555667166551241, 0.5841017885182476], [-1.0646600900878278, 0.5419136380695289]]
[[-0.15197272019443825, 0.2184617195854177], [-1.6415284146935005, 0.5805065345779047], [-0.7794012286659108, 0.5653136242044537], [-0.7720167324112509, 0.20331881758793294], [-1.0549181001915502, 0.5839454717229033], [-1.0629414322568254, 0.5405126515820383]]
[[-0.15195618959007864, 0.21792539584110576], [-1.6402431651102842, 0.5798485749594317], [-0.7782269929161082, 0.565675884672745], [-0.7706590363460918, 0.20396595429223016], [-1.0542670543387627, 0.583788010081554], [-1.0612198956057375, 0.539110277341565]]
[[-0.1519393513718713, 0.2173884049153706], [-1.6389541037022435, 0.5791895195298405], [-0.7770503780262026, 0.5660369585402587], [-0.7692983461070478, 0.2046122138620445], [-1.0536135798262665, 0.5836294054489167], [-1.0594954851883216, 0.5377065205978551]]
[[-0.15192220564416337, 0.21685074962003664], [-1.6376612338320227, 0.5785293713188668], [-0.7758713865116604, 0.5663968462840527], [-0.7679346652081436, 0.20525759588788042], [-1.05295767738986, 0.583469659681803], [-1.0577682060673261, 0.5363013866043647]]
[[-0.1519047525119392, 0.21631243276844309], [-1.6363645588716025, 0.577868133358655], [-0.7746900208946667, 0.566755548384003], [-0.7665679971723818, 0.20590209996254555], [-1.0522993477716371, 0.5833087746391106], [-1.0560380633144801, 0.5348948806182395]]
[[-0.15188699208081477, 0.2157734571754309], [-1.635064082202284, 0.5772058086837493], [-0.77350628370411, 0.5671130653227954], [-0.7651983455317244, 0.20654572568114798], [-1.0516385917199864, 0.583146752181813], [-1.0543050620104664, 0.5334870079002942]]
[[-0.15186892445704114, 0.21523382565733584], [-1.6337598072146824, 0.5765424003310818], [-0.7723201774755838, 0.5674693975859278], [-0.7638257138270916, 0.20718847264109952], [-1.0509754099895883, 0.582983594172955], [-1.0525692072449153, 0.5320777737150013]]
[[-0.15185054974749929, 0.2146935410319783], [-1.6324517373087182, 0.5758779113399615], [-0.7711317047513715, 0.5678245456617036], [-0.7624501056083427, 0.20783034044211202], [-1.0503098033414193, 0.582819302477642], [-1.050830504116383, 0.5306671833304684]]
[[-0.15183186805970295, 0.21415260611865045], [-1.6311398758936044, 0.5752123447520638], [-0.7699408680804442, 0.5681785100412283], [-0.7610715244342742, 0.2084713286861967], [-1.049641772542749, 0.5826538789630337], [-1.0490889577323375, 0.5292552420184248]]
[[-0.1518128795017911, 0.21361102373810936], [-1.6298242263878355, 0.5745457036114189], [-0.768747670018446, 0.5685312912184057], [-0.7596899738725991, 0.20911143697766396], [-1.0489713183671376, 0.5824873254983345], [-1.0473445732091382, 0.5278419550542023]]
[[-0.1517935841825351, 0.2130687967125647], [-1.628504792219182, 0.573877990964399], [-0.7675521131276951, 0.5688828896899343], [-0.758305457499946, 0.20975066492312167], [-1.0482984415944414, 0.5823196439547853], [-1.0455973556720255, 0.5264273277167175]]
[[-0.15177398221132898, 0.21252592786567057], [-1.6271815768246733, 0.5732092098597109], [-0.766354199977167, 0.5692333059553046], [-0.7569179789018419, 0.21038901213147462], [-1.0476231430108056, 0.5821508362056573], [-1.0438473102550976, 0.5250113652884566]]
[[-0.15175407369819607, 0.21198242002251244], [-1.6258545836505958, 0.5725393633483803], [-0.7651539331424958, 0.5695825405167921], [-0.7555275416727073, 0.21102647821392317], [-1.0469454234086706, 0.5819809041262418], [-1.0420944421013039, 0.5235940730554544]]
[[-0.1517338587537808, 0.2114382760096002], [-1.6245238161524733, 0.5718684544837455], [-0.7639513152059563, 0.5699305938794587], [-0.754134149415838, 0.2116630627839631], [-1.046265283586764, 0.5818098495938437], [-1.0403387563624136, 0.5221754563072812]]
[[-0.15171333748935284, 0.21089349865485563], [-1.623189277795067, 0.5711964863214415], [-0.762746348756466, 0.570277466551143], [-0.7527378057434029, 0.21229876545738263], [-1.0455827243501095, 0.5816376744877714], [-1.0385802581990158, 0.5207555203370221]]
[[-0.15169251001680178, 0.21034809078760372], [-1.6218509720523542, 0.570523461919392], [-0.7615390363895684, 0.5706231590424621], [-0.7513385142764253, 0.2129335858522644], [-1.044897746510016, 0.5814643806893302], [-1.036818952780488, 0.5193342704412615]]
[[-0.15167137644863912, 0.2098020552385629], [-1.6205089024075279, 0.5698493843377984], [-0.7603293807074327, 0.570967671866804], [-0.7499362786447794, 0.21356752358898243], [-1.0442103508840868, 0.5812899700818157], [-1.0350548452849901, 0.5179117119200654]]
[[-0.15164993689799494, 0.2092553948398324], [-1.6191630723529802, 0.5691742566391248], [-0.7591173843188403, 0.571311005540325], [-0.7485311024871737, 0.21420057829020028], [-1.0435205382962118, 0.5811144445505007], [-1.0332879408994435, 0.5164878500769621]]
[[-0.15162819147861803, 0.20870811242488463], [-1.6178134853902935, 0.5684980818880921], [-0.7579030498391811, 0.5716531605819466], [-0.7471229894511443, 0.2148327495808726], [-1.0428283095765718, 0.580937805982633], [-1.0315182448195148, 0.5150626902189278]]
[[-0.1516061403048729, 0.20816021082855518], [-1.6164601450302316, 0.5678208631516624], [-0.7566863798904401, 0.5719941375133505], [-0.7457119431930413, 0.21546403708824194], [-1.0421336655616347, 0.5807600562674222], [-1.0297457622495971, 0.5136362376563681]]
[[-0.15158378349174012, 0.20761169288702944], [-1.615103054792726, 0.5671426034990305], [-0.7554673771011949, 0.5723339368589754], [-0.7442979673780188, 0.21609444044183884], [-1.041436607094156, 0.5805811972960349], [-1.0279704984027962, 0.5122084977030982]]
